Student ID,Last Schl,Last Name,First Name,Gender,Parent/guardian,Primary Phone,Description_HL,Group Memberships?,POD GROUP
3544751522821607,0,Yurevich,Marget,F,Marget Yurevich,909-415-7421,English,,
4905084149804748614,0,Edwicker,Benedikt,M,Benedikt Edwicker,718-665-6979,English,,
3555816508320910,5,Mulcaster,Deb,F,Deb Mulcaster,758-552-5101,English,,
3576415416032330,5,Castelletto,Grata,F,Grata Castelletto,607-665-9012,English,,
30357639889441,3,Verden,Seamus,M,Seamus Verden,560-695-7244,English,,
3537996503008356,1,Parke,Bennett,M,Bennett Parke,486-181-5331,English,,
3529585428550228,3,Ortega,Dianemarie,F,Dianemarie Ortega,358-547-0629,English,,
5314113925305956,5,Shoulder,Erich,M,Erich Shoulder,663-429-9452,English,,
337941993313997,0,Broddle,Karena,F,Karena Broddle,784-281-1125,English,,
5602248279243758,0,Syseland,Somerset,M,Somerset Syseland,572-192-7404,English,,
201959334780487,1,Lockhead,Adair,M,Adair Lockhead,214-345-4168,English,,
58935956733971973,1,Meedendorpe,Clerc,M,Clerc Meedendorpe,204-276-9499,English,,
3533088903058985,0,Donati,Berny,F,Berny Donati,449-489-8599,English,,
5602224348053122,3,Issett,Emmanuel,M,Emmanuel Issett,683-277-1187,English,,
3589305456817994,1,Kelling,Perice,M,Perice Kelling,486-910-2474,English,,
5641827100671957,1,Voase,Robinetta,F,Robinetta Voase,281-889-8284,English,,
3556743904044424,0,Edgerley,Kenon,M,Kenon Edgerley,417-362-3329,English,,
3562200934833492,0,Gouthier,Britteny,F,Britteny Gouthier,287-341-4143,English,,
3541202181666449,1,Vearncomb,Steven,M,Steven Vearncomb,576-894-3691,English,,
56022551953889886,5,Roback,Carlina,F,Carlina Roback,546-691-0118,English,,
560221010462191318,3,Crozier,Orelee,F,Orelee Crozier,550-181-6937,English,,
3561808859775729,1,Mc Corley,Belva,F,Belva Mc Corley,281-641-2798,English,,
3582839823763710,1,Anning,Bradney,M,Bradney Anning,967-324-2434,English,,
5571961515085869,5,Wyleman,Marty,M,Marty Wyleman,949-761-9670,English,,
4905526407191537,5,Mildner,Dyanne,F,Dyanne Mildner,765-743-4317,English,,
3587968793679724,3,Boyer,Joannes,F,Joannes Boyer,575-335-0890,English,,
3576354959831743,3,Keelan,Marchelle,F,Marchelle Keelan,979-309-7710,English,,
4815741580598,3,MacGauhy,Jennine,F,Jennine MacGauhy,405-553-8205,English,,
3566460979204977,1,Rannie,Fidole,M,Fidole Rannie,132-584-1952,English,,
30295994818599,3,Naisbit,Francisca,F,Francisca Naisbit,306-799-1864,English,,
372301625685161,3,Budge,Clywd,M,Clywd Budge,444-729-8353,English,,
201903614427732,5,Addison,Riobard,M,Riobard Addison,477-191-5930,English,,
564182066279560094,0,Paik,Madge,F,Madge Paik,581-354-2721,English,,
3578426269008713,1,Barby,Kienan,M,Kienan Barby,357-974-9431,English,,
604371561121174,1,Georgot,Berna,F,Berna Georgot,771-111-5992,English,,
67713391697354199,3,Duny,Miguelita,F,Miguelita Duny,412-489-0366,English,,
5189676830849237,5,Culross,Analise,F,Analise Culross,863-431-9113,English,,
6374760482400821,5,Baumford,Clair,F,Clair Baumford,303-984-6640,English,,
5641825591630190608,0,Branscombe,Abraham,M,Abraham Branscombe,177-381-0035,English,,
3537599151313829,1,Girk,Reena,F,Reena Girk,538-817-4574,English,,
3528994731221991,0,Crimp,Waylan,M,Waylan Crimp,996-863-2305,English,,
375571097738071,1,Mews,Barn,M,Barn Mews,973-928-8853,English,,
3539282271808196,1,Ofen,Georgia,F,Georgia Ofen,429-234-9001,English,,
5522443960010791,3,Gabits,Doria,F,Doria Gabits,908-969-9609,English,,
5893605993394491011,1,Dallander,Ike,M,Ike Dallander,450-478-0232,English,,
5602223686414995,5,McGahern,Rachele,F,Rachele McGahern,875-390-5060,English,,
3589780434067633,5,Vedenisov,Laurence,M,Laurence Vedenisov,809-552-8311,English,,
633486576958858508,0,Ezzell,Man,M,Man Ezzell,395-596-7417,English,,
3550962576979982,3,Matfin,Giraldo,M,Giraldo Matfin,570-645-9630,English,,
4178711815755707,3,Bockman,Les,M,Les Bockman,231-856-8129,English,,
3557071858925060,5,Jarnell,Marty,F,Marty Jarnell,789-528-5657,English,,
5007667509959266,0,Surgen,Wilton,M,Wilton Surgen,275-981-2383,English,,
5100147188148610,0,Killwick,Maurice,M,Maurice Killwick,780-829-7813,English,,
30455921315156,3,Karys,Tabatha,F,Tabatha Karys,871-995-9712,English,,
5610352545521268,1,Philipeaux,Bone,M,Bone Philipeaux,216-912-3265,English,,
560224170558461574,0,Killerby,Tara,F,Tara Killerby,225-435-7898,English,,
3552269737217213,3,Altham,Gun,M,Gun Altham,159-333-0801,English,,
6709212984868742338,1,Worshall,Vanya,M,Vanya Worshall,646-922-2492,English,,
503876908811580487,5,Carlozzi,Lucinda,F,Lucinda Carlozzi,310-848-2973,English,,
503865165607912324,0,Liebmann,Morty,M,Morty Liebmann,265-590-6196,English,,
5641821975437255,3,Christmas,Guthrey,M,Guthrey Christmas,692-331-3762,English,,
5010126942936311,0,Burbridge,Hewett,M,Hewett Burbridge,312-173-7066,English,,
3587351665417913,0,Coulston,Pablo,M,Pablo Coulston,458-404-1651,English,,
4026684655635947,0,Powter,Lida,F,Lida Powter,946-549-1367,English,,
5481982850173853,5,Sango,Emery,M,Emery Sango,625-894-2201,English,,
374622944069268,3,Orry,Ediva,F,Ediva Orry,382-142-5590,English,,
3542070124454697,3,Tellenbroker,Ennis,M,Ennis Tellenbroker,295-963-3813,English,,
5108756642300591,0,Beane,Oby,M,Oby Beane,342-340-2210,English,,
3540283516360008,5,Stephens,Ravid,M,Ravid Stephens,552-341-1464,English,,
374283524428687,5,Keysall,Antonin,M,Antonin Keysall,867-531-0226,English,,
30194283421779,1,Threlkeld,Flem,M,Flem Threlkeld,249-770-5614,English,,
3566329069305467,5,Grundle,Joanne,F,Joanne Grundle,953-529-1514,English,,
201838665721148,5,Olczak,Giacinta,F,Giacinta Olczak,986-240-2361,English,,
3565304960669569,1,Aitkenhead,Costa,M,Costa Aitkenhead,317-227-5485,English,,
3554837079443478,3,Issacson,Adelheid,F,Adelheid Issacson,292-827-2799,English,,
374387663002391,5,Ferrand,Cristabel,F,Cristabel Ferrand,884-805-6841,English,,
5340121998739447,0,Friman,Garland,F,Garland Friman,422-476-3977,English,,
3548264972887751,5,MacConnulty,Washington,M,Washington MacConnulty,985-613-8693,English,,
4917594486764950,0,Winslett,Drona,F,Drona Winslett,855-376-7356,English,,
3571906680817930,3,Sholem,Rochella,F,Rochella Sholem,408-485-9318,English,,
337941879987450,3,Baughn,Oona,F,Oona Baughn,147-241-2063,English,,
3588198199964756,3,Seagrave,Theresita,F,Theresita Seagrave,500-512-3361,English,,
30370225541870,5,Poulney,Isidro,M,Isidro Poulney,496-105-1240,English,,
201442499865781,3,Reuss,Dorey,M,Dorey Reuss,887-784-1245,English,,
5602250392542611047,0,Usherwood,Griffy,M,Griffy Usherwood,112-728-0843,English,,
6334561587639068828,0,Abella,Dory,F,Dory Abella,122-843-9536,English,,
5610183252856443,3,Tavner,Marcile,F,Marcile Tavner,611-456-7995,English,,
201441472849382,5,Gounod,Steffie,F,Steffie Gounod,671-639-0810,English,,
3585175979106819,3,Begley,Freddi,F,Freddi Begley,115-609-2800,English,,
5100130458934778,1,Pickworth,Jacob,M,Jacob Pickworth,632-541-7212,English,,
3572188742582880,1,Felmingham,Gavrielle,F,Gavrielle Felmingham,785-455-3925,English,,
3545195430667828,3,Clevely,Masha,F,Masha Clevely,690-923-6136,English,,
201781923777504,3,Pates,Salomone,M,Salomone Pates,738-257-6466,English,,
201783167204468,5,Broadhurst,Ken,M,Ken Broadhurst,854-902-7150,English,,
3586230758022627,1,Fowley,Anthia,F,Anthia Fowley,557-607-7028,English,,
3547851570131573,5,Risely,Katinka,F,Katinka Risely,332-824-5630,English,,
4041592331649,5,Alton,Ryann,F,Ryann Alton,974-187-5075,English,,
5007660693564323,0,Kliment,Peterus,M,Peterus Kliment,888-114-8327,English,,
67717350829602855,1,Hornbuckle,Bibbie,F,Bibbie Hornbuckle,551-675-3430,English,,
5602221539925845,1,Eggers,Barret,M,Barret Eggers,378-120-7638,English,,
5236811520253001,3,Bathowe,Dalia,F,Dalia Bathowe,478-237-1695,English,,
347782904737322,0,Braham,Zacharia,M,Zacharia Braham,708-519-4583,English,,
4911416712028065,5,Baumler,Nappie,M,Nappie Baumler,412-819-1107,English,,
676118153111659747,1,Lapre,Issy,F,Issy Lapre,823-324-8794,English,,
5497072015552134,0,Cotterrill,Johnna,F,Johnna Cotterrill,786-350-6608,English,,
5641823184901043961,3,De Ruggiero,Tucker,M,Tucker De Ruggiero,801-981-6925,English,,
3543848896551959,1,Towriss,Emelita,F,Emelita Towriss,115-729-6935,English,,
3573437061833872,5,Hayler,Kissiah,F,Kissiah Hayler,444-148-7520,English,,
670945806247996315,5,MacGill,Cristin,F,Cristin MacGill,800-652-9442,English,,
5602223129261086,3,Keasy,Gardie,M,Gardie Keasy,449-594-2005,English,,
3572316920323930,3,Luard,Pamela,F,Pamela Luard,833-309-1657,English,,
201694005181075,3,Ickovic,Harwilll,M,Harwilll Ickovic,747-767-3826,English,,
3542310146177573,1,McLanachan,Harmony,F,Harmony McLanachan,566-805-5311,English,,
3547970230160036,3,Espinosa,Charmion,F,Charmion Espinosa,371-560-1003,English,,
3569937431628049,0,Gothrup,Saree,F,Saree Gothrup,595-447-7673,English,,
337941811667756,5,Gittus,Fin,M,Fin Gittus,559-142-2279,English,,
3548968099528292,0,Oldridge,Violante,F,Violante Oldridge,326-759-0626,English,,
30077656571645,1,O'Lunny,Peria,F,Peria O'Lunny,613-227-8287,English,,
4905816669177644939,5,Bedrosian,Bryon,M,Bryon Bedrosian,810-385-5106,English,,
3544434469550428,3,Quinell,Tibold,M,Tibold Quinell,979-203-1524,English,,
4917168534577043,0,Wildin,Julie,M,Julie Wildin,203-537-7885,English,,
201960011825496,0,Carolan,Merrile,F,Merrile Carolan,926-583-4798,English,,
201974989838670,5,Wollacott,Zacharia,M,Zacharia Wollacott,586-424-8061,English,,
3549129074167155,1,Kilius,Vlad,M,Vlad Kilius,919-917-9510,English,,
5565830587257532,0,Schult,Vevay,F,Vevay Schult,488-942-6942,English,,
201624824179992,1,Randlesome,Waly,F,Waly Randlesome,743-579-7593,English,,
3589855168419018,0,Rushworth,Gustavus,M,Gustavus Rushworth,631-473-6730,English,,
564182600546253693,3,Dullingham,Eugenie,F,Eugenie Dullingham,728-369-8627,English,,
3551310994393270,0,Chambers,Bartel,M,Bartel Chambers,978-740-1603,English,,
30559319938055,1,Garling,Basilius,M,Basilius Garling,858-128-8111,English,,
3551689777042927,1,Victor,Levi,M,Levi Victor,216-132-2470,English,,
5107788383867729,5,Otham,Gunther,M,Gunther Otham,782-610-3790,English,,
3549445805188447,1,Drowsfield,Holmes,M,Holmes Drowsfield,196-791-3495,English,,
3532009122854013,1,Hillaby,Lissa,F,Lissa Hillaby,863-588-0953,English,,
3550598201023927,5,De Laci,Barry,M,Barry De Laci,944-242-4212,English,,
3583562656645593,3,Colicot,Sharline,F,Sharline Colicot,618-612-7293,English,,
3588178403998287,1,Van Arsdale,Hadley,M,Hadley Van Arsdale,251-605-5671,English,,
6384561308386097,0,Forri,Glendon,M,Glendon Forri,128-316-0040,English,,
3531905695977803,1,Vasyagin,Kaycee,F,Kaycee Vasyagin,757-313-1214,English,,
5602212565006824,1,Rickaert,Alissa,F,Alissa Rickaert,980-184-2088,English,,
3564902218166030,3,Burnet,Keir,M,Keir Burnet,655-584-4216,English,,
3550759323089911,0,Cappel,Perkin,M,Perkin Cappel,274-759-7937,English,,
3543476187563069,0,Readwing,Pieter,M,Pieter Readwing,804-204-2073,English,,
3562635173996627,5,Birtwhistle,Lonnie,M,Lonnie Birtwhistle,702-522-6468,English,,
201722452074178,5,Matussevich,Mattias,M,Mattias Matussevich,677-967-9523,English,,
6334174510502837607,5,Lochet,Lydia,F,Lydia Lochet,837-482-1233,English,,
3546525121817432,0,Stovine,Kayley,F,Kayley Stovine,727-389-6990,English,,
201883625040619,1,Lambol,Baily,M,Baily Lambol,129-131-2200,English,,
6767544745946118,1,Cruce,Francois,M,Francois Cruce,931-774-0392,English,,
5522452285643061,1,Yarrow,Berget,F,Berget Yarrow,403-764-0705,English,,
3582366123958394,0,Grunder,Petronille,F,Petronille Grunder,369-977-8081,English,,
56100339326859389,0,Ornillos,Hewett,M,Hewett Ornillos,258-107-5578,English,,
3569439150273933,0,Weatherburn,Dimitri,M,Dimitri Weatherburn,931-690-7508,English,,
3549565934528666,0,Skally,Nichole,F,Nichole Skally,204-142-4173,English,,
5602218443652283,5,Milsom,Giralda,F,Giralda Milsom,158-675-9082,English,,
490587743639386662,1,Swithenby,Ernestus,M,Ernestus Swithenby,599-203-2011,English,,
201728218719766,3,Chastanet,Mahmoud,M,Mahmoud Chastanet,979-861-6097,English,,
4936576101062282943,5,Dearle,Brynna,F,Brynna Dearle,613-690-2592,English,,
3568235817166267,1,Depke,Eveleen,F,Eveleen Depke,687-910-8616,English,,
5100147673340565,0,Mirando,Efrem,M,Efrem Mirando,211-746-4842,English,,
6371297563308667,1,Jery,Julietta,F,Julietta Jery,425-406-5055,English,,
3574261474430541,0,Karle,Wylma,F,Wylma Karle,287-726-2846,English,,
3565602839357377,5,Vearnals,Otis,M,Otis Vearnals,666-572-1169,English,,
4913369789293203,0,Mahony,Sam,M,Sam Mahony,873-103-7834,English,,
502060973714332087,5,Coleford,Alard,M,Alard Coleford,286-746-5801,English,,
201532236950266,5,Whitsun,Barney,M,Barney Whitsun,816-667-1140,English,,
201827935251085,5,Dorrance,Ranee,F,Ranee Dorrance,241-807-6128,English,,
30080736699659,3,Tunesi,Eddie,F,Eddie Tunesi,515-758-2040,English,,
3553074390242295,5,Reedshaw,Saba,F,Saba Reedshaw,854-685-5438,English,,
5018593213717888399,5,Peaseman,Nydia,F,Nydia Peaseman,741-491-9431,English,,
5010122507718731,3,Shank,Katina,F,Katina Shank,616-305-6061,English,,
67097574186877020,5,Tanner,Chariot,M,Chariot Tanner,684-790-2894,English,,
5414120371821773,0,O'Coskerry,Gallagher,M,Gallagher O'Coskerry,462-290-7999,English,,
63046778956609965,5,Larkkem,Talya,F,Talya Larkkem,907-183-8321,English,,
3583035975119574,3,Sayburn,Hanan,M,Hanan Sayburn,640-624-5113,English,,
30567769985278,5,Pitford,Vasili,M,Vasili Pitford,547-350-6243,English,,
67719504597502279,0,Haines,Rafi,M,Rafi Haines,132-462-3517,English,,
3587205266391960,1,Trelevan,Rowena,F,Rowena Trelevan,510-762-1328,English,,
3532927286778894,0,Geffcock,Allix,F,Allix Geffcock,402-369-0274,English,,
5602210947968612347,5,Widmoor,Marcelo,M,Marcelo Widmoor,292-465-1293,English,,
3529585044208177,5,Puddan,Angelina,F,Angelina Puddan,586-793-7111,English,,
372301423343682,3,Gregori,Agnella,F,Agnella Gregori,320-452-2221,English,,
6334016990588907601,5,Tyght,Freida,F,Freida Tyght,324-324-2676,English,,
6759641380733338,5,Dafydd,Mort,M,Mort Dafydd,329-412-6335,English,,
379647054582466,5,Bolitho,Sloan,M,Sloan Bolitho,356-136-7036,English,,
370585388213557,5,Swansbury,Erv,M,Erv Swansbury,270-414-2005,English,,
3563299206112287,0,Kilvington,Aubrette,F,Aubrette Kilvington,703-539-1757,English,,
67713723827650825,1,Greasley,Luci,F,Luci Greasley,811-700-8408,English,,
3573636237372356,5,Turmel,Zelig,M,Zelig Turmel,909-858-6371,English,,
67065548748867149,1,Ausello,Brook,M,Brook Ausello,378-211-4900,English,,
5007664366248875,0,Rosenzveig,Ernest,M,Ernest Rosenzveig,121-579-8435,English,,
3579597240956268,1,Redd,Godart,M,Godart Redd,764-239-1207,English,,
4175004543926870,1,Cicchetto,Cullen,M,Cullen Cicchetto,555-516-1082,English,,
5602217500818019,5,Barends,Hadleigh,M,Hadleigh Barends,147-376-3925,English,,
3585589889113485,0,Mellows,Shamus,M,Shamus Mellows,819-308-1209,English,,
5602258493032390,1,Boots,Caldwell,M,Caldwell Boots,541-366-4009,English,,
3582067243759734,1,Strong,Britteny,F,Britteny Strong,558-369-3604,English,,
5602248266093268438,5,Banat,Joete,F,Joete Banat,728-946-9756,English,,
5048376240563749,3,Cowsby,Yovonnda,F,Yovonnda Cowsby,888-720-4470,English,,
5100133298884500,0,Sibborn,Dannel,M,Dannel Sibborn,779-148-9492,English,,
4917774476122324,3,Chitter,Lurette,F,Lurette Chitter,130-154-7630,English,,
5100172226876477,1,Yurin,Mahalia,F,Mahalia Yurin,813-949-1631,English,,
30309524935466,1,Buston,Friedrich,M,Friedrich Buston,348-471-1546,English,,
5100132732390306,5,Sturrock,Ches,M,Ches Sturrock,659-817-2557,English,,
6334640886941238946,3,Summerson,Bee,F,Bee Summerson,299-593-4362,English,,
3570916553175051,0,Penticoot,Willey,M,Willey Penticoot,636-469-0295,English,,
3528468367348212,3,Laying,Jude,M,Jude Laying,280-403-3489,English,,
5100130369834307,5,Belfield,Risa,F,Risa Belfield,564-166-7139,English,,
3542181835641777,1,Haken,Pattin,M,Pattin Haken,590-368-2775,English,,
3577961687389296,3,Spread,Rickard,M,Rickard Spread,548-859-5047,English,,
4844805678106430,3,Klinck,Dorothy,F,Dorothy Klinck,295-153-7514,English,,
374288369693964,5,Rosberg,Lura,F,Lura Rosberg,597-802-9655,English,,
30190390772484,5,Massot,Feodor,M,Feodor Massot,975-932-6394,English,,
3551690268674368,0,Greetland,Griz,M,Griz Greetland,718-143-2791,English,,
6762488080659776,1,Llewellen,Kelcey,F,Kelcey Llewellen,655-984-6065,English,,
3575440150577895,0,Toxell,Timmi,F,Timmi Toxell,971-117-8710,English,,
3589508540999971,0,Pellamonuten,Archambault,M,Archambault Pellamonuten,807-806-3049,English,,
3534069879681967,3,Issard,Daile,F,Daile Issard,908-812-3883,English,,
67625235036627574,3,Triplet,Taddeo,M,Taddeo Triplet,230-454-6391,English,,
3586020580743346,3,Bennet,Carmelina,F,Carmelina Bennet,493-810-4374,English,,
4041592318059,1,Argrave,Reese,M,Reese Argrave,348-564-6416,English,,
3558630903138224,5,Etteridge,Hildagard,F,Hildagard Etteridge,380-402-0655,English,,
201550728927519,0,Chopin,Florina,F,Florina Chopin,167-306-6671,English,,
3572990212960045,3,Idell,Cyndie,F,Cyndie Idell,241-450-9918,English,,
3587303888187559,5,Barnby,Roseanna,F,Roseanna Barnby,459-790-4034,English,,
3581251117112821,3,Kinavan,Rafaellle,M,Rafaellle Kinavan,921-271-9935,English,,
5602221099759451,0,Karpushkin,Edmund,M,Edmund Karpushkin,481-160-1178,English,,
6334204582106905449,3,Filipczak,Kerry,M,Kerry Filipczak,472-423-5957,English,,
3589759696355613,3,Arthan,Owen,M,Owen Arthan,330-873-1223,English,,
3549279041446537,5,Odde,Lucien,M,Lucien Odde,870-878-0056,English,,
6759205049556587,1,MacKerley,Cello,M,Cello MacKerley,850-812-8736,English,,
4041590399572,1,Reddie,Jarrad,M,Jarrad Reddie,217-417-2932,English,,
4911382425325583798,0,Donnelly,Barde,M,Barde Donnelly,841-626-0202,English,,
3587243034067836,3,Conman,Patrizia,F,Patrizia Conman,200-715-9476,English,,
5108755253004377,1,McClinton,Cristobal,M,Cristobal McClinton,576-583-1204,English,,
4175003561289401,5,Monelli,Sutherlan,M,Sutherlan Monelli,325-287-1203,English,,
30221940807296,0,Finnimore,Skelly,M,Skelly Finnimore,800-119-2491,English,,
3547883120558328,3,Ewers,Neils,M,Neils Ewers,211-504-6879,English,,
3535625823537776,3,Petrescu,Abdul,M,Abdul Petrescu,180-243-4718,English,,
3572482414690075,3,Roblin,Wallace,M,Wallace Roblin,267-219-2489,English,,
5602236590339108,1,Friberg,Harrison,M,Harrison Friberg,285-278-0037,English,,
560223781682224752,5,Nell,Tandy,F,Tandy Nell,381-891-4115,English,,
5285694513994736,1,Landell,Sayers,M,Sayers Landell,610-850-9281,English,,
5251122311367368,5,Bromwich,Kelcey,F,Kelcey Bromwich,246-145-1247,English,,
6331107425662381858,0,Schirak,Lauren,M,Lauren Schirak,801-300-7703,English,,
4508455865261650,0,Sprott,Hamilton,M,Hamilton Sprott,628-286-0677,English,,
4917288345299601,1,Huniwall,Nobe,M,Nobe Huniwall,641-958-3676,English,,
4041376115267,3,Twyford,Brita,F,Brita Twyford,663-121-2982,English,,
67718252370952409,5,Keedwell,Willy,M,Willy Keedwell,466-937-4473,English,,
4905602371000051,0,Yakobowitz,Rock,M,Rock Yakobowitz,439-121-4285,English,,
3551627531683529,5,Duffield,Domenico,M,Domenico Duffield,177-422-5195,English,,
3556994838485890,0,Tiley,Yardley,M,Yardley Tiley,524-301-5858,English,,
3589246300121441,3,Vosper,Uta,F,Uta Vosper,486-288-6496,English,,
3560392291083274,1,Leward,Forester,M,Forester Leward,707-798-0726,English,,
3581721161991957,3,Halsey,Vasily,M,Vasily Halsey,235-595-9792,English,,
4905587254434206207,5,Cleworth,Barbi,F,Barbi Cleworth,983-956-5640,English,,
30496177904475,3,Boundey,Ruy,M,Ruy Boundey,805-445-1536,English,,
30237510776950,5,Kennford,Noelani,F,Noelani Kennford,627-305-4017,English,,
491199576777050882,3,Leidecker,Claybourne,M,Claybourne Leidecker,968-919-1889,English,,
3589324627225300,3,Richens,Cordula,F,Cordula Richens,195-314-3957,English,,
67616619454695240,5,Blazhevich,Moria,F,Moria Blazhevich,504-921-4238,English,,
3558152177840005,3,Folomin,Rouvin,M,Rouvin Folomin,190-307-1843,English,,
4026142833171442,5,Dumsday,Ahmad,M,Ahmad Dumsday,633-547-8045,English,,
372301828478984,3,Shillan,Yuri,M,Yuri Shillan,646-460-2052,English,,
3536413318584101,5,Edworthie,Ruthanne,F,Ruthanne Edworthie,704-876-8487,Spanish,ELD,
5602241130025373,0,Leckey,Lorin,M,Lorin Leckey,584-491-9813,Spanish,ELD,
5602239847874976,0,Beaty,Johna,F,Johna Beaty,670-578-6693,Spanish,ELD,
5602247646630473,1,Donnachie,Merissa,F,Merissa Donnachie,449-987-5291,Spanish,ELD,
5610185278486964,5,Solan,Tish,F,Tish Solan,128-659-6094,Spanish,ELD,
3538808981749568,3,Prudham,Vivyanne,F,Vivyanne Prudham,194-902-5043,Spanish,ELD,
67628879715618185,5,Parlor,Vergil,M,Vergil Parlor,594-546-1569,Spanish,ELD,
30173607539565,5,Pressdee,Carmine,F,Carmine Pressdee,748-544-8879,Spanish,ELD,
63040044507370748,3,Stearns,Gaby,F,Gaby Stearns,191-861-0811,Spanish,ELD,
374622761963866,3,Hessay,Otto,M,Otto Hessay,274-166-0822,Spanish,ELD,
5610462294182111,5,Kilby,Crysta,F,Crysta Kilby,594-410-2093,Spanish,ELD,
5602237620652908,3,Witcherley,Artur,M,Artur Witcherley,600-829-4492,Spanish,ELD,
5048378268203919,5,Trenbey,Clemente,M,Clemente Trenbey,586-660-7997,Spanish,ELD,
5108753817582954,3,Potter,Rowney,M,Rowney Potter,371-603-6577,Spanish,ELD,
4041376076920807,1,Britney,Hobard,M,Hobard Britney,366-885-1082,Spanish,ELD,
30536418312028,3,Dikes,Anallese,F,Anallese Dikes,478-319-9178,Spanish,ELD,
3555580910168446,5,Badsey,Hieronymus,M,Hieronymus Badsey,242-131-4928,Spanish,ELD,
3567765211118325,0,Beston,Ashby,M,Ashby Beston,895-222-6616,Spanish,ELD,
560221986454962826,1,Andor,Astra,F,Astra Andor,421-328-7103,Spanish,ELD,
3548046401261736,5,Liptrod,Ethyl,F,Ethyl Liptrod,785-652-3206,Spanish,ELD,
5641825564694887,0,Doret,Sheena,F,Sheena Doret,530-484-5862,Spanish,ELD,
3555580910168446,5,Ambrosio,Jessika,F,Jessika Ambrosio,836-188-0553,Mandarin,ELD,
67628879715618185,1,Millhouse,Catriona,F,Catriona Millhouse,810-221-6252,French,ELD,
3551627531683529,1,Bacup,Ross,M,Ross Bacup,292-751-6463,French,ELD,
