Student ID,Last Schl,Last Name,First Name,Gender,Parent/guardian,Primary Phone,Description_HL,Group Memberships?,POD GROUP
15,0,Lydiatt,Ferris,M,Ferris Lydiatt,242-819-8171,English,,
92645,5,Ginnally,Angelle,F,Angelle Ginnally,345-863-5740,English,"",
919,0,Yakubov,Lillis,F,Lillis Yakubov,506-100-5728,English,"",
7,5,Tertre,Fredra,F,Fredra Tertre,827-770-2743,English,"",
1,1,Romaint,Jarrid,M,Jarrid Romaint,437-557-0430,English,"",
4695,0,Rotter,Krystalle,F,Krystalle Rotter,109-750-0419,English,"",
8685,1,Champerlen,Artemas,M,Artemas Champerlen,875-205-7810,English,"",
088,0,Birds,Kalle,M,Kalle Birds,853-565-3108,English,,
9,0,Alforde,Laurel,F,Laurel Alforde,793-119-2906,English,,
2747,1,Januszkiewicz,Roma,M,Roma Januszkiewicz,682-247-4892,English,,
0608,3,Wormstone,Maryellen,F,Maryellen Wormstone,576-762-7969,English,,
38195,1,Timbrell,Sissy,F,Sissy Timbrell,218-728-7431,English,,
0687,3,Murfill,Kenna,F,Kenna Murfill,678-326-6751,English,,
580,3,Danett,Friedrick,M,Friedrick Danett,432-906-8168,English,,
302,1,Dand,Drona,F,Drona Dand,284-196-1202,English,,
50,3,Jackman,Nannie,F,Nannie Jackman,399-571-9946,English,,
78138,5,D'eye,Cheslie,F,Cheslie D'eye,790-452-7734,English,,
81,0,McCurtain,Kyle,M,Kyle McCurtain,352-726-0650,English,,
68109,1,Ewebank,Agnese,F,Agnese Ewebank,688-925-6974,English,"",
7,3,Bailes,Cyndy,F,Cyndy Bailes,909-509-0849,English,,
941,1,Ewer,Cos,M,Cos Ewer,382-511-6619,English,"",
896,0,Eard,Norri,F,Norri Eard,561-826-9730,English,,
09,1,Espino,Jecho,M,Jecho Espino,474-686-3984,English,"",
9535,5,Fuente,Carolus,M,Carolus Fuente,818-422-7649,English,,
77,3,Theunissen,Rollo,M,Rollo Theunissen,224-282-1023,English,,
365,0,Fassbindler,Darci,F,Darci Fassbindler,896-282-4320,English,"",
547,5,Inkpin,Lacey,F,Lacey Inkpin,878-695-2512,English,"",
8323,0,Battey,Bern,M,Bern Battey,716-963-6411,English,,
90,0,Aistrop,Ellette,F,Ellette Aistrop,687-296-3207,English,"",
8954,3,Terron,Rozina,F,Rozina Terron,473-611-5279,English,,
935,5,Gold,Marysa,F,Marysa Gold,686-941-1820,English,,
0,3,Starkings,Eamon,M,Eamon Starkings,256-756-7287,English,"",
8,5,Rearie,Roddy,M,Roddy Rearie,666-678-9381,English,"",
20,1,Gorry,Anneliese,F,Anneliese Gorry,105-675-8021,English,"",
2,0,Clewlow,Ignacio,M,Ignacio Clewlow,655-244-5144,English,"",
88,5,Ferras,Linc,M,Linc Ferras,572-954-6996,English,,
47,0,Hillum,Dur,M,Dur Hillum,645-359-3560,English,,
19998,5,Shone,Ronny,F,Ronny Shone,580-992-5396,English,,
3776,1,Annett,Cati,F,Cati Annett,713-711-5826,English,,
6023,1,Crutchley,Eva,F,Eva Crutchley,756-524-3588,English,,
7,1,Martindale,Horst,M,Horst Martindale,729-147-0075,English,,
83433,0,O'Hare,Claybourne,M,Claybourne O'Hare,842-254-2733,English,"",
916,0,Kemmer,Sarah,F,Sarah Kemmer,530-241-1366,English,,
6327,0,Slides,Brynne,F,Brynne Slides,688-379-5275,English,,
37,5,Peck,Derril,M,Derril Peck,285-977-5103,English,,
4702,3,Chilton,Courtney,F,Courtney Chilton,306-622-2363,English,,
49,3,Larkkem,Nick,M,Nick Larkkem,426-342-5902,English,,
2162,3,Dignall,Sherill,F,Sherill Dignall,140-731-5186,English,"",
43,0,Jamot,Torie,F,Torie Jamot,236-597-7624,English,,
515,3,Gilfoy,Myrlene,F,Myrlene Gilfoy,652-202-7436,English,,
56,1,Ughini,Margaux,F,Margaux Ughini,834-750-7849,English,,
80,3,Lynds,Rhiamon,F,Rhiamon Lynds,497-258-1258,English,,
239,0,Burley,Nikki,M,Nikki Burley,457-847-9304,English,"",
35,0,Mapplebeck,Hasheem,M,Hasheem Mapplebeck,775-201-3176,English,,
613,5,Janway,Kesley,F,Kesley Janway,115-901-9577,English,"",
8,5,Chastney,Carri,F,Carri Chastney,459-129-8600,English,,
672,1,Goble,Francine,F,Francine Goble,283-755-3771,English,"",
6707,5,Mc Menamin,Hannie,F,Hannie Mc Menamin,594-337-8769,English,,
5002,3,Dyka,Ruperto,M,Ruperto Dyka,494-251-6427,English,,
695,5,Hyett,Xylia,F,Xylia Hyett,777-629-3240,English,"",
09,0,Fitzharris,Tremain,M,Tremain Fitzharris,418-375-1833,English,,
03,5,Weblin,Lockwood,M,Lockwood Weblin,198-235-4080,English,,
92,3,Matis,Ruby,F,Ruby Matis,951-261-3585,English,,
78,5,Shoubridge,Roby,F,Roby Shoubridge,151-732-4914,English,,
9,1,Stuchbury,Jacynth,F,Jacynth Stuchbury,745-664-6524,English,"",
70,5,Lewknor,Adolph,M,Adolph Lewknor,681-601-8667,English,,
5,3,Deegan,Melamie,F,Melamie Deegan,558-908-2563,English,"",
74958,0,Pisco,Emanuele,M,Emanuele Pisco,999-548-9962,English,,
135,3,Winterbottom,Dione,F,Dione Winterbottom,740-112-9710,English,,
0,1,Lucius,Itch,M,Itch Lucius,985-620-0193,English,,
2910,0,Carlesso,Gavrielle,F,Gavrielle Carlesso,367-839-9104,English,"",
84,0,Douce,Brennan,M,Brennan Douce,580-801-4817,English,,
3,3,Gillicuddy,Wilfred,M,Wilfred Gillicuddy,771-262-0045,English,,
12118,0,Loeber,Una,F,Una Loeber,101-115-0119,English,,
56,3,Ive,Pren,M,Pren Ive,770-203-8607,English,"",
2076,3,Thunder,Ki,F,Ki Thunder,156-114-6009,English,"",
1,3,Tax,Denice,F,Denice Tax,550-910-6116,English,,
3,1,Hinrich,Kennett,M,Kennett Hinrich,659-239-0588,English,,
8,0,Yearns,Bernadene,F,Bernadene Yearns,335-631-2877,English,"",
00,0,Vallentin,Whitman,M,Whitman Vallentin,132-535-0609,English,"",
171,0,Arkle,Alvera,F,Alvera Arkle,445-567-9059,English,"",
9305,1,Killock,Bail,M,Bail Killock,424-988-0733,English,,
25,3,Milington,Rodge,M,Rodge Milington,837-953-0946,English,"",
0,5,Le Port,Garrard,M,Garrard Le Port,816-780-0421,English,,
2580,5,Berryann,Delano,M,Delano Berryann,628-203-0408,English,"",
14,3,Carden,Clementia,F,Clementia Carden,768-571-3561,English,,
92582,0,Hove,Irwin,M,Irwin Hove,154-781-6619,English,"",
126,1,Brandrick,Tannie,M,Tannie Brandrick,501-196-2003,English,,
27338,5,Attree,Correna,F,Correna Attree,713-460-8615,English,,
002,5,Balasini,Husein,M,Husein Balasini,676-421-2643,English,"",
86746,5,Rangall,Germain,F,Germain Rangall,620-715-3508,English,,
549,3,Deverock,Sayres,M,Sayres Deverock,839-679-6610,English,,
6740,3,Honacker,Shannon,F,Shannon Honacker,819-975-8258,English,,
38,1,Askem,Kellby,M,Kellby Askem,365-574-9917,English,,
97,0,Euesden,Shannah,F,Shannah Euesden,184-219-4673,English,,
6,3,Chagg,Brandyn,M,Brandyn Chagg,395-339-0150,English,"",
7074,1,Macci,Wendall,M,Wendall Macci,859-630-4878,English,,
43254,3,Gyse,Estella,F,Estella Gyse,756-569-7915,English,,
223,5,Stroton,Georgianne,F,Georgianne Stroton,767-166-6773,English,"",
77478,5,Philipeau,Sonia,F,Sonia Philipeau,726-711-2660,English,"",
62,0,Harkin,Byran,M,Byran Harkin,143-859-9051,English,"",
8,1,Pellett,Gilly,F,Gilly Pellett,394-586-2515,English,,
40,3,Laborde,Kare,F,Kare Laborde,669-835-5818,English,,
0,3,Ezzell,Tiphanie,F,Tiphanie Ezzell,848-757-6664,English,,
44,0,Antoszewski,Marney,F,Marney Antoszewski,352-932-4714,English,,
85,0,Jefferson,Conrad,M,Conrad Jefferson,992-570-8584,English,"",
822,0,Rykert,Gerti,F,Gerti Rykert,202-999-8807,English,,
667,3,Devonshire,Tibold,M,Tibold Devonshire,498-997-6401,English,,
0,5,Jojic,Domingo,M,Domingo Jojic,445-970-0270,English,"",
843,0,Wyleman,Jaine,F,Jaine Wyleman,409-642-6303,English,,
0,0,Koles,Mordy,M,Mordy Koles,625-672-1840,English,"",
53412,3,Skirling,Lenci,M,Lenci Skirling,605-934-2068,English,"",
4179,5,Norquoy,Gratia,F,Gratia Norquoy,404-569-0815,English,"",
59673,1,Morot,Francois,M,Francois Morot,242-121-8946,English,,
8,1,Beckles,Efren,M,Efren Beckles,930-212-7842,English,"",
9789,0,Kirtley,Jarib,M,Jarib Kirtley,911-149-1242,English,,
559,1,Tytler,Estevan,M,Estevan Tytler,917-273-9603,English,"",
78,1,Wethers,Shirline,F,Shirline Wethers,918-461-1195,English,"",
63198,0,Barthelet,Alexina,F,Alexina Barthelet,408-700-5501,English,"",
4855,3,Temprell,Isobel,F,Isobel Temprell,691-794-7236,English,"",
63322,1,Mulvaney,Tabina,F,Tabina Mulvaney,932-251-5380,English,"",
6604,0,Cammacke,Willy,M,Willy Cammacke,704-299-6079,English,,
7972,3,Dunkley,Emera,F,Emera Dunkley,580-758-7478,English,,
0134,5,Tabbernor,Halley,F,Halley Tabbernor,757-661-0487,English,,
261,5,Kerswell,Hercule,M,Hercule Kerswell,548-168-6123,English,,
08314,0,Blakeden,Pren,M,Pren Blakeden,392-751-5793,English,"",
01,1,Pavyer,Giordano,M,Giordano Pavyer,384-560-8203,English,"",
67002,5,Crewdson,Cynthea,F,Cynthea Crewdson,315-427-4634,English,,
35959,5,Falshaw,Mike,M,Mike Falshaw,456-209-9468,English,"",
4,0,Bramhall,Hewitt,M,Hewitt Bramhall,735-885-9689,English,,
6,1,O'Doherty,Johnette,F,Johnette O'Doherty,829-838-4248,English,,
491,3,Oneill,Fiann,F,Fiann Oneill,764-445-9746,English,,
10592,1,Solan,Mirna,F,Mirna Solan,325-678-7319,English,,
4052,5,Suston,Mohandas,M,Mohandas Suston,317-960-8764,English,,
2130,5,Gillison,Hagan,M,Hagan Gillison,332-384-2216,English,"",
05,5,Cawt,Jarrid,M,Jarrid Cawt,293-467-5953,English,"",
0926,1,Delves,Courtney,M,Courtney Delves,248-725-6497,English,"",
64537,0,Wisniewski,Ellie,F,Ellie Wisniewski,400-376-6392,English,,
9817,5,Coppins,Hillary,F,Hillary Coppins,822-599-4186,English,,
32,5,Hankard,Francesco,M,Francesco Hankard,798-513-2547,English,"",
5,5,Collerd,Rickie,F,Rickie Collerd,561-888-0464,English,"",
6,1,Chrstine,Alfred,M,Alfred Chrstine,961-226-5345,English,"",
76,1,Habershon,Lind,M,Lind Habershon,323-683-8993,English,"",
0708,0,Artiss,Maribelle,F,Maribelle Artiss,864-824-0261,English,,
28366,1,Comettoi,Patsy,M,Patsy Comettoi,502-714-7845,English,,
34,0,Barrowcliffe,Carlina,F,Carlina Barrowcliffe,757-916-3105,English,,
836,1,Mockford,Nanine,F,Nanine Mockford,425-289-3906,English,,
35215,1,Tiernan,Lanie,F,Lanie Tiernan,708-467-2256,English,"",
3612,5,Grangier,Greggory,M,Greggory Grangier,710-316-8568,English,"",
4267,3,Halahan,Merrill,F,Merrill Halahan,678-992-0473,English,"",
2,1,Stoute,Georg,M,Georg Stoute,522-831-4044,English,,
51187,3,Beattie,Alvin,M,Alvin Beattie,330-398-1223,English,,
21975,1,Skatcher,Billy,M,Billy Skatcher,736-116-7467,English,,
74251,3,Dell Casa,Ivie,F,Ivie Dell Casa,634-504-0260,English,,
97,5,Raynes,Querida,F,Querida Raynes,715-339-9755,English,,
8,5,Garfield,Silvanus,M,Silvanus Garfield,560-250-4636,English,"",
435,3,Jakubovsky,Delores,F,Delores Jakubovsky,125-566-6750,English,,
7,1,Broady,Marcel,M,Marcel Broady,460-611-2058,English,"",
654,3,Dallinder,Corbet,M,Corbet Dallinder,794-125-2580,English,,
3,3,Pietruschka,Idaline,F,Idaline Pietruschka,410-150-6062,English,,
1,0,Dunridge,Gil,M,Gil Dunridge,681-275-9839,English,,
5,3,Lampens,Shellysheldon,M,Shellysheldon Lampens,790-989-6715,English,,
8924,3,Marre,Konrad,M,Konrad Marre,744-861-3905,English,"",
87573,0,Brackenbury,Anny,F,Anny Brackenbury,245-755-6962,English,,
577,5,Griss,Inness,M,Inness Griss,948-682-0684,English,,
268,5,Penhaligon,Sella,F,Sella Penhaligon,500-505-6771,English,,
17,0,Hayball,Michel,M,Michel Hayball,312-902-2905,English,"",
4052,5,Durrant,Ina,F,Ina Durrant,541-785-8199,English,,
687,5,Linley,Karlee,F,Karlee Linley,324-642-1058,English,,
4,3,Patey,Keven,M,Keven Patey,961-469-9398,English,,
29,0,Hagstone,Dilly,M,Dilly Hagstone,560-762-7566,English,,
9,3,Guilder,Bronson,M,Bronson Guilder,714-202-1718,English,,
68,1,Grund,Lauraine,F,Lauraine Grund,189-583-8740,English,"",
407,3,MacAndreis,Consuela,F,Consuela MacAndreis,810-352-2993,English,"",
537,1,Legion,Amberly,F,Amberly Legion,330-112-6467,English,,
16,0,O'Sesnane,Zechariah,M,Zechariah O'Sesnane,315-872-5515,English,"",
19035,5,Bourthoumieux,Zaria,F,Zaria Bourthoumieux,485-391-0928,English,"",
1777,5,Pennacci,Morly,M,Morly Pennacci,921-215-3930,English,,
87434,5,Lisle,Lennie,M,Lennie Lisle,497-335-5789,English,"",
80,0,Petit,Packston,M,Packston Petit,872-975-7660,English,,
01585,3,Falls,Ethelbert,M,Ethelbert Falls,674-836-4974,English,,
314,1,Aldhouse,Rodolfo,M,Rodolfo Aldhouse,560-669-0050,English,,
22,0,Josephsen,Carmelina,F,Carmelina Josephsen,678-213-7859,English,"",
90005,5,Cotter,Felicdad,F,Felicdad Cotter,741-221-7732,English,"",
45,5,Punton,Andree,F,Andree Punton,106-192-9476,English,"",
48,1,Lampaert,Antoine,M,Antoine Lampaert,527-626-5614,English,"",
59457,5,McOrkill,Trev,M,Trev McOrkill,588-360-1205,English,,
40,3,Toynbee,Pepillo,M,Pepillo Toynbee,409-778-3225,English,,
83011,0,Bareham,Briana,F,Briana Bareham,660-109-0956,English,,
0,1,Reisen,Shelagh,F,Shelagh Reisen,470-521-3941,English,,
753,5,Gabbidon,Fons,M,Fons Gabbidon,521-960-2981,English,,
7815,5,Hastie,Monte,M,Monte Hastie,286-244-1025,English,,
29961,0,Massimi,Krystalle,F,Krystalle Massimi,379-426-5083,English,,
247,3,Scaice,Man,M,Man Scaice,981-888-6332,English,"",
74303,3,Trorey,Celesta,F,Celesta Trorey,843-648-4638,English,,
9921,0,Beal,Chucho,M,Chucho Beal,591-603-9034,English,,
97,3,Semor,Rosanne,F,Rosanne Semor,957-843-8398,English,"",
3,3,Haster,Reinaldo,M,Reinaldo Haster,687-945-5226,English,,
37177,1,Bearcock,Sandie,F,Sandie Bearcock,163-913-4310,English,,
792,0,Duigan,Farrel,M,Farrel Duigan,372-870-9561,English,,
234,5,Revel,Esta,F,Esta Revel,873-755-8759,English,,
324,3,Henstridge,Noe,M,Noe Henstridge,903-723-2463,English,,
4848,3,Ikins,Justinn,F,Justinn Ikins,533-534-9123,English,,
0281,1,Dorrins,Brit,M,Brit Dorrins,225-836-1011,English,,
532,5,Whife,Lothario,M,Lothario Whife,342-103-8729,English,"",
34,0,Butler-Bowdon,Allie,F,Allie Butler-Bowdon,765-590-7692,English,,
98533,1,Shrimpton,Jacenta,F,Jacenta Shrimpton,246-528-9392,English,,
8,3,Oventon,Roselia,F,Roselia Oventon,115-461-0265,English,,
4,1,Palfree,Berkeley,M,Berkeley Palfree,588-539-0080,English,"",
11099,3,Riggeard,Avictor,M,Avictor Riggeard,773-204-2586,English,"",
00063,0,O'Hannay,Jobi,F,Jobi O'Hannay,968-960-7270,English,,
7319,3,Meekin,Woodrow,M,Woodrow Meekin,526-460-5117,English,,
569,5,Lidstone,Illa,F,Illa Lidstone,825-228-3532,English,,
31,5,Mowbury,Ilario,M,Ilario Mowbury,239-755-0127,English,"",
73464,0,McIndoe,Carena,F,Carena McIndoe,875-866-3921,English,,
1,3,Flacknoe,Ricardo,M,Ricardo Flacknoe,530-410-9850,English,,
7406,5,Duddle,Georgette,F,Georgette Duddle,363-796-7402,English,,
12,3,Lambarton,Oliy,F,Oliy Lambarton,555-182-8185,English,,
382,5,Casin,Augusta,F,Augusta Casin,578-589-3847,English,"",
197,5,Castan,Prue,F,Prue Castan,364-435-6341,English,,
5,0,Brightling,Eartha,F,Eartha Brightling,238-203-9543,English,,
7,3,Braden,Cleveland,M,Cleveland Braden,171-503-9651,English,,
5,3,Gudyer,Muire,F,Muire Gudyer,116-781-1037,English,"",
091,1,Reeman,Dorothea,F,Dorothea Reeman,678-804-5766,English,,
14,5,Jemmett,Matty,M,Matty Jemmett,561-216-3936,English,,
130,0,Penhalurick,Buffy,F,Buffy Penhalurick,272-940-1147,English,,
07447,3,Cordero,Bartholomeus,M,Bartholomeus Cordero,237-861-2190,English,"",
7033,0,Beauman,Carlye,F,Carlye Beauman,244-543-9169,English,,
72564,1,Selesnick,Margie,F,Margie Selesnick,759-892-9850,English,"",
815,3,Ianilli,Phineas,M,Phineas Ianilli,459-888-8938,English,"",
7,0,Voas,Alard,M,Alard Voas,123-167-4119,English,,
98121,5,Pauletti,Peyton,M,Peyton Pauletti,903-654-3256,English,"",
3,3,Petit,Hazel,M,Hazel Petit,327-169-8010,English,,
77072,1,Bust,Bobina,F,Bobina Bust,958-714-9973,English,,
8932,1,Narraway,Aurelea,F,Aurelea Narraway,868-390-7626,English,,
019,5,Berresford,Marguerite,F,Marguerite Berresford,601-292-3188,English,,
45,5,Bettesworth,Nikolaus,M,Nikolaus Bettesworth,420-100-6076,English,,
274,0,Shackesby,Chuck,M,Chuck Shackesby,914-790-9768,English,,
980,5,Brookbank,Barb,F,Barb Brookbank,131-616-4400,English,,
8,3,Lord,Marlene,F,Marlene Lord,931-932-2851,English,"",
012,5,Domange,Carmen,F,Carmen Domange,970-469-8722,English,,
91,0,Erridge,Yovonnda,F,Yovonnda Erridge,472-635-4628,English,,
5459,5,Manneville,Buffy,F,Buffy Manneville,203-240-3628,English,"",
71,5,Cafe,Brucie,M,Brucie Cafe,146-469-2814,English,,
449,1,Sarra,Othelia,F,Othelia Sarra,529-183-6145,English,,
8,1,Edgington,Cos,M,Cos Edgington,169-775-3030,English,,
80661,1,Hicks,Job,M,Job Hicks,699-537-6236,English,,
6,3,Bathersby,Anetta,F,Anetta Bathersby,843-757-6664,English,"",
45,5,McGonnell,Guillermo,M,Guillermo McGonnell,770-509-2617,English,,
6354,3,Purshouse,Rubia,F,Rubia Purshouse,271-532-2209,English,"",
7,0,Kleinsinger,Roselin,F,Roselin Kleinsinger,709-781-6103,English,"",
93012,3,Frostick,Carver,M,Carver Frostick,911-747-5663,English,,
048,0,Doumerque,Rab,M,Rab Doumerque,904-650-1807,English,,
757,1,Stonhard,Tommie,F,Tommie Stonhard,897-520-2313,English,"",
1,1,Ragbourne,Di,F,Di Ragbourne,155-113-9058,English,,
2,3,Iredale,Atlante,F,Atlante Iredale,125-896-0199,English,"",
459,3,Heighton,Dita,F,Dita Heighton,921-890-6775,French,ELD 1,
5260,5,Lovelace,Carlee,F,Carlee Lovelace,661-544-7695,Spanish,,
77,0,Morpeth,Eada,F,Eada Morpeth,510-756-3146,Spanish,ELD 4,
7,0,Moston,Arel,M,Arel Moston,367-468-6136,Mandarin,,
07368,0,Vyse,Modestia,F,Modestia Vyse,100-438-9553,Italian,,
56,0,McConigal,Jeramie,M,Jeramie McConigal,492-431-8855,Mandarin,,
12690,3,Camell,Anastasia,F,Anastasia Camell,137-691-9530,Spanish,ELD 3,
